Order Date,Ship Date,Ship Mode,Segment,Country,City,State,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit,delivery_days,order_month,order_year,profit_margin,is_profitable,is_discounted
2017-04-01,2017-04-04,Second Class,Corporate,United States,Jacksonville,Florida,South,Office Supplies,Appliances,20.808,3,0.2,1.8207,3,2017-04,2017,0.08746,1,1
2017-04-01,2017-04-04,Second Class,Corporate,United States,Jacksonville,Florida,South,Furniture,Chairs,218.352,3,0.2,-19.1058,3,2017-04,2017,-0.0875,0,1
2017-01-26,2017-01-27,First Class,Consumer,United States,Houston,Texas,Central,Office Supplies,Storage,18.16,2,0.2,1.816,1,2017-01,2017,0.09994,1,1
2014-11-28,2014-11-28,Same Day,Home Office,United States,San Francisco,California,West,Office Supplies,Supplies,7.36,2,0,0.1472,0,2014-11,2014,0.01997,1,0
2014-11-28,2014-11-28,Same Day,Home Office,United States,San Francisco,California,West,Office Supplies,Labels,41.4,4,0,19.872,0,2014-11,2014,0.47988,1,0
2014-11-28,2014-11-28,Same Day,Home Office,United States,San Francisco,California,West,Furniture,Bookcases,411.332,4,0.15,-4.8392,0,2014-11,2014,-0.01176,0,1
2015-09-04,2015-09-08,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Binders,7.656,4,0.7,-6.1248,4,2015-09,2015,-0.79896,0,1
2017-06-12,2017-06-16,Standard Class,Consumer,United States,Marion,Ohio,East,Technology,Accessories,63.92,2,0.2,19.176,4,2017-06,2017,0.29995,1,1
2017-07-15,2017-07-18,Second Class,Consumer,United States,New York City,New York,East,Office Supplies,Art,6.56,2,0,1.9024,3,2017-07,2017,0.28956,1,0
2017-07-15,2017-07-18,Second Class,Consumer,United States,New York City,New York,East,Office Supplies,Labels,7.83,3,0,3.6018,3,2017-07,2017,0.45941,1,0
2017-07-15,2017-07-18,Second Class,Consumer,United States,New York City,New York,East,Technology,Accessories,41.9,2,0,8.799,3,2017-07,2017,0.20995,1,0
2017-07-15,2017-07-18,Second Class,Consumer,United States,New York City,New York,East,Furniture,Chairs,664.146,6,0.1,88.5528,3,2017-07,2017,0.13333,1,1
2017-07-15,2017-07-18,Second Class,Consumer,United States,New York City,New York,East,Office Supplies,Paper,8.96,2,0,4.3904,3,2017-07,2017,0.48945,1,0
2017-11-02,2017-11-06,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,East,Furniture,Furnishings,3.312,1,0.2,0.6624,4,2017-11,2017,0.1994,1,1
2017-11-02,2017-11-06,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Appliances,20.136,3,0.2,1.2585,4,2017-11,2017,0.06247,1,1
2017-11-02,2017-11-06,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Envelopes,8.856,3,0.2,2.8782,4,2017-11,2017,0.32463,1,1
2017-11-02,2017-11-06,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,East,Technology,Phones,859.2,4,0.4,-186.16,4,2017-11,2017,-0.21666,0,1
2016-10-08,2016-10-08,Same Day,Consumer,United States,Los Angeles,California,West,Office Supplies,Paper,61.96,2,0,27.882,0,2016-10,2016,0.44993,1,0
2016-04-08,2016-04-14,Standard Class,Consumer,United States,Smyrna,Georgia,South,Office Supplies,Envelopes,17.92,4,0,8.6016,6,2016-04,2016,0.47973,1,0
2015-10-08,2015-10-12,Standard Class,Consumer,United States,San Francisco,California,West,Furniture,Furnishings,145.9,5,0,62.737,4,2015-10,2015,0.42997,1,0
2017-05-15,2017-05-20,Standard Class,Consumer,United States,Chicago,Illinois,Central,Office Supplies,Paper,56.704,2,0.2,19.1376,5,2017-05,2017,0.33744,1,1
2017-05-15,2017-05-20,Standard Class,Consumer,United States,Chicago,Illinois,Central,Technology,Phones,11.12,2,0.2,3.475,5,2017-05,2017,0.31222,1,1
2014-02-24,2014-03-02,Standard Class,Consumer,United States,Medford,Oregon,West,Office Supplies,Paper,32.896,4,0.2,11.1024,6,2014-02,2014,0.3374,1,1
2014-02-24,2014-03-02,Standard Class,Consumer,United States,Medford,Oregon,West,Office Supplies,Paper,22.776,3,0.2,7.6869,6,2014-02,2014,0.33735,1,1
2015-05-30,2015-06-01,First Class,Consumer,United States,New York City,New York,East,Technology,Phones,239.97,3,0,2.3997,2,2015-05,2015,0.01,1,0
2015-05-30,2015-06-01,First Class,Consumer,United States,New York City,New York,East,Office Supplies,Appliances,160.32,2,0,44.8896,2,2015-05,2015,0.27998,1,0
2015-05-30,2015-06-01,First Class,Consumer,United States,New York City,New York,East,Technology,Phones,128.85,3,0,3.8655,2,2015-05,2015,0.03,1,0
2016-11-18,2016-11-21,Second Class,Corporate,United States,Huntsville,Alabama,South,Technology,Accessories,1319.96,4,0,527.984,3,2016-11,2016,0.4,1,0
2017-12-04,2017-12-09,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,East,Furniture,Chairs,239.96,10,0.3,-10.284,5,2017-12,2017,-0.04286,0,1
2017-12-04,2017-12-09,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,East,Furniture,Furnishings,54.768,2,0.2,6.846,5,2017-12,2017,0.12498,1,1
2017-12-04,2017-12-09,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Art,13.392,3,0.2,3.1806,5,2017-12,2017,0.23732,1,1
2017-12-04,2017-12-09,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Paper,23.92,5,0.2,8.671,5,2017-12,2017,0.36235,1,1
2017-12-04,2017-12-09,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,East,Technology,Accessories,255.968,4,0.2,-28.7964,5,2017-12,2017,-0.1125,0,1
2016-06-05,2016-06-07,First Class,Consumer,United States,Santa Clara,California,West,Office Supplies,Binders,21.552,6,0.2,7.0044,2,2016-06,2016,0.32485,1,1
2016-06-05,2016-06-07,First Class,Consumer,United States,Santa Clara,California,West,Office Supplies,Appliances,58.24,4,0,15.7248,2,2016-06,2016,0.26995,1,0
2016-12-10,2016-12-12,First Class,Home Office,United States,Long Beach,California,West,Office Supplies,Paper,80.28,12,0,36.9288,2,2016-12,2016,0.45994,1,0
2017-04-30,2017-05-05,Standard Class,Corporate,United States,Los Angeles,California,West,Office Supplies,Art,9.78,2,0,4.0098,5,2017-04,2017,0.40958,1,0
2017-04-24,2017-04-28,Standard Class,Home Office,United States,Santa Barbara,California,West,Office Supplies,Fasteners,1.81,1,0,0.6516,4,2017-04,2017,0.35802,1,0
2015-05-08,2015-05-10,First Class,Home Office,United States,New York City,New York,East,Office Supplies,Paper,37.94,2,0,18.2112,2,2015-05,2015,0.47987,1,0
2015-03-31,2015-04-04,Standard Class,Corporate,United States,Jacksonville,Florida,South,Technology,Phones,79.96,5,0.2,27.986,4,2015-03,2015,0.34996,1,1
2017-08-06,2017-08-11,Standard Class,Corporate,United States,Cedar Hill,Texas,Central,Office Supplies,Paper,115.296,3,0.2,40.3536,5,2017-08,2017,0.34997,1,1
2017-12-02,2017-12-06,Standard Class,Consumer,United States,Omaha,Nebraska,Central,Technology,Phones,2479.96,4,0,743.988,4,2017-12,2017,0.3,1,0
2016-06-06,2016-06-07,First Class,Consumer,United States,Little Rock,Arkansas,South,Technology,Accessories,179.94,6,0,75.5748,1,2016-06,2016,0.41998,1,0
2016-06-06,2016-06-07,First Class,Consumer,United States,Little Rock,Arkansas,South,Technology,Accessories,26.85,3,0,5.1015,1,2016-06,2016,0.18993,1,0
2016-06-06,2016-06-07,First Class,Consumer,United States,Little Rock,Arkansas,South,Technology,Accessories,323.37,3,0,129.348,1,2016-06,2016,0.39999,1,0
2016-06-06,2016-06-07,First Class,Consumer,United States,Little Rock,Arkansas,South,Office Supplies,Paper,59.94,3,0,28.1718,1,2016-06,2016,0.46992,1,0
2016-06-06,2016-06-07,First Class,Consumer,United States,Little Rock,Arkansas,South,Office Supplies,Binders,64.14,3,0,30.7872,1,2016-06,2016,0.47993,1,0
2016-06-06,2016-06-07,First Class,Consumer,United States,Little Rock,Arkansas,South,Office Supplies,Binders,11.67,3,0,5.6016,1,2016-06,2016,0.47959,1,0
2016-06-06,2016-06-07,First Class,Consumer,United States,Little Rock,Arkansas,South,Office Supplies,Paper,12.96,2,0,6.2208,1,2016-06,2016,0.47963,1,0
2015-04-13,2015-04-20,Standard Class,Consumer,United States,Norfolk,Nebraska,Central,Office Supplies,Binders,17.43,3,0,8.0178,7,2015-04,2015,0.45974,1,0
2017-05-22,2017-05-26,Standard Class,Consumer,United States,Chicago,Illinois,Central,Furniture,Chairs,181.986,2,0.3,-54.5958,4,2017-05,2017,-0.29998,0,1
2017-05-22,2017-05-26,Standard Class,Consumer,United States,Chicago,Illinois,Central,Office Supplies,Binders,1.592,2,0.8,-2.6268,4,2017-05,2017,-1.6397,0,1
2017-05-22,2017-05-26,Standard Class,Consumer,United States,Chicago,Illinois,Central,Office Supplies,Supplies,22.344,3,0.2,2.5137,4,2017-05,2017,0.11245,1,1
2016-12-19,2016-12-25,Standard Class,Corporate,United States,Tucson,Arizona,West,Furniture,Tables,455.97,6,0.5,-218.8656,6,2016-12,2016,-0.47999,0,1
2016-12-19,2016-12-25,Standard Class,Corporate,United States,Tucson,Arizona,West,Office Supplies,Binders,10.44,6,0.7,-7.656,6,2016-12,2016,-0.73263,0,1
2016-12-19,2016-12-25,Standard Class,Corporate,United States,Tucson,Arizona,West,Office Supplies,Binders,5.214,2,0.7,-4.1712,6,2016-12,2016,-0.79847,0,1
2017-09-22,2017-09-26,Standard Class,Home Office,United States,Concord,New Hampshire,East,Office Supplies,Storage,67.4,5,0,17.524,4,2017-09,2017,0.25996,1,0
2017-09-07,2017-09-08,First Class,Consumer,United States,Draper,Utah,West,Furniture,Furnishings,25.16,2,0,10.5672,1,2017-09,2017,0.41983,1,0
2017-09-07,2017-09-08,First Class,Consumer,United States,Draper,Utah,West,Technology,Phones,126.56,4,0.2,47.46,1,2017-09,2017,0.37497,1,1
2014-11-28,2014-12-01,First Class,Consumer,United States,San Francisco,California,West,Office Supplies,Appliances,43.68,3,0,11.7936,3,2014-11,2014,0.26994,1,0
2014-11-28,2014-12-01,First Class,Consumer,United States,San Francisco,California,West,Technology,Accessories,139.93,7,0,34.9825,3,2014-11,2014,0.24998,1,0
2014-11-12,2014-11-16,Standard Class,Corporate,United States,Houston,Texas,Central,Office Supplies,Art,2.672,1,0.2,0.334,4,2014-11,2014,0.12453,1,1
2014-11-12,2014-11-16,Standard Class,Corporate,United States,Houston,Texas,Central,Office Supplies,Supplies,16.656,6,0.2,-3.123,4,2014-11,2014,-0.18739,0,1
2014-11-12,2014-11-16,Standard Class,Corporate,United States,Houston,Texas,Central,Technology,Accessories,79.512,3,0.2,20.8719,4,2014-11,2014,0.26247,1,1
2014-11-12,2014-11-16,Standard Class,Corporate,United States,Houston,Texas,Central,Office Supplies,Paper,36.288,7,0.2,12.7008,4,2014-11,2014,0.3499,1,1
2014-11-12,2014-11-16,Standard Class,Corporate,United States,Houston,Texas,Central,Furniture,Bookcases,67.9932,1,0.32,-12.9987,4,2014-11,2014,-0.19115,0,1
2017-10-02,2017-10-06,Second Class,Corporate,United States,Montgomery,Alabama,South,Furniture,Furnishings,10.16,2,0,3.4544,4,2017-10,2017,0.33967,1,0
2015-12-14,2015-12-18,Standard Class,Corporate,United States,Jackson,Mississippi,South,Furniture,Furnishings,6.16,2,0,1.9712,4,2015-12,2015,0.31948,1,0
2015-12-14,2015-12-18,Standard Class,Corporate,United States,Jackson,Mississippi,South,Office Supplies,Art,56.3,2,0,15.764,4,2015-12,2015,0.27995,1,0
2015-12-06,2015-12-10,Standard Class,Consumer,United States,North Las Vegas,Nevada,West,Office Supplies,Paper,6.48,1,0,3.1104,4,2015-12,2015,0.47926,1,0
2015-12-06,2015-12-10,Standard Class,Consumer,United States,North Las Vegas,Nevada,West,Office Supplies,Storage,1325.85,5,0,238.653,4,2015-12,2015,0.18,1,0
2015-12-06,2015-12-10,Standard Class,Consumer,United States,North Las Vegas,Nevada,West,Office Supplies,Labels,14.94,3,0,6.8724,4,2015-12,2015,0.45969,1,0
2017-03-31,2017-04-02,Second Class,Corporate,United States,Atlanta,Georgia,South,Office Supplies,Binders,34.54,1,0,17.27,2,2017-03,2017,0.49986,1,0
2017-03-31,2017-04-02,Second Class,Corporate,United States,Atlanta,Georgia,South,Technology,Copiers,2999.95,5,0,1439.976,2,2017-03,2017,0.48,1,0
2017-03-31,2017-04-02,Second Class,Corporate,United States,Atlanta,Georgia,South,Office Supplies,Binders,64.12,4,0,30.7776,2,2017-03,2017,0.47993,1,0
2017-03-13,2017-03-13,Same Day,Home Office,United States,Chicago,Illinois,Central,Office Supplies,Art,19.456,4,0.2,2.1888,0,2017-03,2017,0.11244,1,1
2017-03-13,2017-03-13,Same Day,Home Office,United States,Chicago,Illinois,Central,Technology,Machines,209.986,2,0.3,8.9994,0,2017-03,2017,0.04286,1,1
2017-03-13,2017-03-13,Same Day,Home Office,United States,Chicago,Illinois,Central,Office Supplies,Art,29.76,5,0.2,1.86,0,2017-03,2017,0.06248,1,1
2017-03-13,2017-03-13,Same Day,Home Office,United States,Chicago,Illinois,Central,Furniture,Chairs,89.768,1,0.3,-2.5648,0,2017-03,2017,-0.02857,0,1
2017-03-13,2017-03-13,Same Day,Home Office,United States,Chicago,Illinois,Central,Technology,Copiers,959.984,2,0.2,335.9944,0,2017-03,2017,0.35,1,1
2017-03-13,2017-03-13,Same Day,Home Office,United States,Chicago,Illinois,Central,Office Supplies,Paper,15.552,3,0.2,5.6376,0,2017-03,2017,0.36227,1,1
2017-03-13,2017-03-13,Same Day,Home Office,United States,Chicago,Illinois,Central,Technology,Phones,34.36,1,0.2,-7.3015,0,2017-03,2017,-0.21244,0,1
2014-12-05,2014-12-09,Standard Class,Corporate,United States,Columbus,Ohio,East,Office Supplies,Paper,98.376,3,0.2,35.6613,4,2014-12,2014,0.36246,1,1
2014-12-05,2014-12-09,Standard Class,Corporate,United States,Columbus,Ohio,East,Office Supplies,Binders,29.94,4,0.7,-23.952,4,2014-12,2014,-0.79973,0,1
2014-12-05,2014-12-09,Standard Class,Corporate,United States,Columbus,Ohio,East,Office Supplies,Paper,17.472,3,0.2,5.6784,4,2014-12,2014,0.32481,1,1
2014-12-05,2014-12-09,Standard Class,Corporate,United States,Columbus,Ohio,East,Technology,Phones,36.738,1,0.4,-9.1845,4,2014-12,2014,-0.24993,0,1
2014-12-05,2014-12-09,Standard Class,Corporate,United States,Columbus,Ohio,East,Technology,Phones,179.94,2,0.4,-44.985,4,2014-12,2014,-0.24999,0,1
2016-12-12,2016-12-16,Standard Class,Consumer,United States,Pasadena,California,West,Furniture,Furnishings,383.64,6,0,122.7648,4,2016-12,2016,0.31999,1,0
2016-12-12,2016-12-16,Standard Class,Consumer,United States,Pasadena,California,West,Office Supplies,Appliances,56.52,3,0,15.8256,4,2016-12,2016,0.27995,1,0
2017-09-09,2017-09-14,Second Class,Consumer,United States,Los Angeles,California,West,Office Supplies,Art,6.56,2,0,1.9024,5,2017-09,2017,0.28956,1,0
2017-09-09,2017-09-14,Second Class,Consumer,United States,Los Angeles,California,West,Furniture,Chairs,243.92,5,0.2,-15.245,5,2017-09,2017,-0.0625,0,1
2017-09-09,2017-09-14,Second Class,Consumer,United States,Los Angeles,California,West,Office Supplies,Paper,47.52,9,0,22.8096,5,2017-09,2017,0.4799,1,0
2017-10-04,2017-10-08,Standard Class,Home Office,United States,Clinton,Maryland,East,Furniture,Furnishings,19.98,1,0,8.5914,4,2017-10,2017,0.42978,1,0
2016-05-09,2016-05-13,Standard Class,Home Office,United States,New York City,New York,East,Office Supplies,Art,8,5,0,3.44,4,2016-05,2016,0.42946,1,0
2014-12-15,2014-12-19,Second Class,Consumer,United States,San Diego,California,West,Furniture,Furnishings,6.16,2,0,1.9712,4,2014-12,2014,0.31948,1,0
2017-11-30,2017-12-04,Standard Class,Home Office,United States,New York City,New York,East,Office Supplies,Storage,83.56,4,0,1.6712,4,2017-11,2017,0.02,1,0
2017-11-30,2017-12-04,Standard Class,Home Office,United States,New York City,New York,East,Technology,Phones,546.06,3,0,163.818,4,2017-11,2017,0.29999,1,0
2017-11-30,2017-12-04,Standard Class,Home Office,United States,New York City,New York,East,Office Supplies,Storage,269.49,3,0,5.3898,4,2017-11,2017,0.02,1,0
2015-03-19,2015-03-20,First Class,Consumer,United States,Lancaster,California,West,Office Supplies,Fasteners,10.9,5,0,3.597,1,2015-03,2015,0.3297,1,0
2014-07-19,2014-07-24,Standard Class,Home Office,United States,Great Falls,Montana,West,Office Supplies,Binders,6.096,2,0.2,2.2098,5,2014-07,2014,0.36191,1,1
2016-12-08,2016-12-11,Second Class,Consumer,United States,San Francisco,California,West,Office Supplies,Storage,34.05,3,0,9.534,3,2016-12,2016,0.27992,1,0
2016-12-08,2016-12-11,Second Class,Consumer,United States,San Francisco,California,West,Office Supplies,Storage,352.38,2,0,81.0474,3,2016-12,2016,0.22999,1,0
2014-10-13,2014-10-18,Second Class,Corporate,United States,Lakewood,New Jersey,East,Furniture,Chairs,245.98,2,0,27.0578,5,2014-10,2014,0.11,1,0
2014-10-13,2014-10-18,Second Class,Corporate,United States,Lakewood,New Jersey,East,Office Supplies,Binders,18.94,1,0,9.47,5,2014-10,2014,0.49974,1,0
2017-11-19,2017-11-25,Standard Class,Consumer,United States,Cleveland,Ohio,East,Office Supplies,Binders,59.913,7,0.7,-45.9333,6,2017-11,2017,-0.76654,0,1
2017-09-24,2017-09-24,Same Day,Corporate,United States,Lawrence,Massachusetts,East,Technology,Phones,391.98,2,0,109.7544,0,2017-09,2017,0.27999,1,0
2017-09-24,2017-09-24,Same Day,Corporate,United States,Lawrence,Massachusetts,East,Technology,Phones,437.85,3,0,131.355,0,2017-09,2017,0.29999,1,0
2015-09-25,2015-09-29,Standard Class,Consumer,United States,Concord,New Hampshire,East,Office Supplies,Binders,68.62,2,0,32.2514,4,2015-09,2015,0.46993,1,0
2017-02-13,2017-02-20,Standard Class,Consumer,United States,Baltimore,Maryland,East,Office Supplies,Supplies,25.02,3,0,6.5052,7,2017-02,2017,0.2599,1,0
2017-02-13,2017-02-20,Standard Class,Consumer,United States,Baltimore,Maryland,East,Office Supplies,Art,10.71,3,0,2.7846,7,2017-02,2017,0.25976,1,0
2014-10-03,2014-10-03,Same Day,Consumer,United States,Columbus,Ohio,East,Office Supplies,Art,55.984,2,0.2,4.1988,0,2014-10,2014,0.07499,1,1
2014-10-03,2014-10-03,Same Day,Consumer,United States,Columbus,Ohio,East,Office Supplies,Envelopes,14.48,5,0.2,4.887,0,2014-10,2014,0.33727,1,1
2014-10-03,2014-10-03,Same Day,Consumer,United States,Columbus,Ohio,East,Technology,Accessories,142.488,3,0.2,-3.5622,0,2014-10,2014,-0.025,0,1
2016-08-27,2016-08-29,Second Class,Corporate,United States,Houston,Texas,Central,Office Supplies,Storage,14.16,1,0.2,1.062,2,2016-08,2016,0.07495,1,1
2016-08-27,2016-08-29,Second Class,Corporate,United States,Houston,Texas,Central,Office Supplies,Paper,79.92,5,0.2,27.972,2,2016-08,2016,0.34996,1,1
2015-12-03,2015-12-07,Standard Class,Corporate,United States,New York City,New York,East,Office Supplies,Binders,590.352,6,0.2,206.6232,4,2015-12,2015,0.34999,1,1
2016-09-20,2016-09-25,Standard Class,Corporate,United States,Greensboro,North Carolina,South,Furniture,Furnishings,17.088,2,0.2,1.068,5,2016-09,2016,0.06246,1,1
2016-09-20,2016-09-25,Standard Class,Corporate,United States,Greensboro,North Carolina,South,Furniture,Chairs,98.392,1,0.2,-11.0691,5,2016-09,2016,-0.11249,0,1
2017-03-25,2017-03-31,Standard Class,Consumer,United States,New York City,New York,East,Office Supplies,Art,11.05,5,0,2.9835,6,2017-03,2017,0.26976,1,0
2015-12-06,2015-12-11,Standard Class,Consumer,United States,San Francisco,California,West,Office Supplies,Appliances,7.78,2,0,2.0228,5,2015-12,2015,0.25967,1,0
2017-08-31,2017-09-05,Standard Class,Consumer,United States,Monroe,Louisiana,South,Technology,Accessories,659.9,2,0,217.767,5,2017-08,2017,0.32999,1,0
2015-10-05,2015-10-07,First Class,Consumer,United States,Cincinnati,Ohio,East,Technology,Accessories,53.04,3,0.2,-4.641,2,2015-10,2015,-0.08748,0,1
2017-08-18,2017-08-22,Standard Class,Corporate,United States,Seattle,Washington,West,Technology,Accessories,843.9,2,0,371.316,4,2017-08,2017,0.43999,1,0
2017-08-18,2017-08-22,Standard Class,Corporate,United States,Seattle,Washington,West,Technology,Accessories,1496.16,9,0,224.424,4,2017-08,2017,0.15,1,0
2016-02-02,2016-02-07,Standard Class,Consumer,United States,New York City,New York,East,Office Supplies,Storage,117.96,2,0,5.898,5,2016-02,2016,0.05,1,0
